epoch,loss,accuracy,configuration,z_hidden_0,a_hidden_0,z_hidden_1,a_hidden_1,z_hidden_2,a_hidden_2
1686,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4615374963156135,0.38662115043544965,-1.8044872710720226,0.1413057097148007,1.8987730794736941,0.8697525994226313
1687,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.46150963740021794,0.38662775706539626,-1.8050114481287443,0.1412421188639795,1.899534371196203,0.8698388165710252
1688,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4614810799892539,0.38663452938407883,-1.8055350271556865,0.14117862443494994,1.9002951691563081,0.8699249293113646
1689,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4614518247974291,0.38664146722521975,-1.8060580082122302,0.1411152263340311,1.9010554743073218,0.8700109378618172
1690,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4614218725405477,0.3866485704223554,-1.8065803913598777,0.14105192446741865,1.9018152876011232,0.8700968424400332
1691,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4613912239355073,0.38665583880883597,-1.8071021766622417,0.14098871874118662,1.9025746099881562,0.8701826432631455
1692,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.46135987970029624,0.38666327221782665,-1.8076233641850354,0.140925609061289,1.9033334424174309,0.8702683405477711
1693,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4613278405539902,0.386670870482307,-1.8081439539960624,0.14086259533356127,1.9040917858365196,0.8703539345100123
1694,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4612951072167493,0.3866786334350725,-1.8086639461652079,0.14079967746372193,1.9048496411915583,0.8704394253654567
1695,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4612616804098153,0.38668656090873404,-1.809183340764427,0.14073685535737418,1.9056070094272448,0.8705248133291791
1696,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.46122756085550826,0.3866946527357189,-1.809702137867737,0.14067412892000739,1.9063638914868377,0.8706100986157417
1697,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4611927492772236,0.3867029087482706,-1.8102203375512045,0.1406114980569988,1.9071202883121554,0.8706952814391957
1698,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.4611572463994293,0.3867113287784504,-1.8107379398929397,0.14054896267361477,1.9078762008435757,0.8707803620130821
1699,0.08236492774555285,0.625,sigmoid_sigmoid_mean_squared_error,-0.46112105294766265,0.38671991265813627,-1.8112549449730828,0.1404865226750127,1.908631630020034,0.870865340550432
1700,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4610841696485273,0.3867286602190243,-1.8117713528737964,0.14042417796624224,1.9093865767790248,0.8709502172637685
1701,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4610465972296903,0.386737571292629,-1.8122871636792555,0.1403619284522469,1.910141042056597,0.871034992365107
1702,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46100833641987926,0.38674664571028317,-1.8128023774756366,0.1402997740378658,1.9108950267873563,0.8711196660659564
1703,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46096938794887893,0.386755883303139,-1.8133169943511107,0.1402377146278347,1.9116485319044634,0.8712042385773198
1704,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4609297525475285,0.3867652839021681,-1.8138310143958303,0.1401757501267879,1.912401558339633,0.871288710109696
1705,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4608894309477185,0.3867748473381616,-1.8143444377019224,0.14011388043925962,1.9131541070231328,0.8713730808730797
1706,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46084842388238795,0.3867845734417314,-1.8148572643634784,0.1400521054696853,1.9139061788837837,0.8714573510769632
1707,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46080673208552125,0.38679446204330975,-1.8153694944765433,0.1399904251224034,1.9146577748489575,0.8715415209303367
1708,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46076435629214507,0.38680451297315,-1.815881128139108,0.13992883930165645,1.9154088958445783,0.8716255906416892
1709,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46072129723832567,0.38681472606132716,-1.8163921654510984,0.139867347911593,1.9161595427951197,0.8717095604190105
1710,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46067755566116564,0.3868251011377378,-1.8169026065143667,0.1398059508562686,1.9169097166236053,0.8717934304697909
1711,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4606331322988009,0.38683563803210125,-1.8174124514326822,0.1397446480396475,1.9176594182516076,0.8718772010010225
1712,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.460588027890398,0.38684633657395884,-1.817921700311721,0.13968343936560404,1.918408648599248,0.8719608722192008
1713,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46054224317615094,0.38685719659267537,-1.8184303532590578,0.139622324737924,1.9191574085851946,0.8720444443303251
1714,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46049577889727805,0.3868682179174392,-1.8189384103841553,0.13956130406030615,1.9199056991266636,0.8721279175398988
1715,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4604486357960194,0.38687940037726215,-1.8194458717983568,0.13950037723636344,1.9206535211394171,0.8722112920529318
1716,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4604008146156334,0.3868907438009807,-1.8199527376148747,0.13943954416962465,1.9214008755377632,0.8722945680739401
1717,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4603523161003942,0.38690224801725565,-1.820459007948783,0.13937880476353556,1.9221477632345554,0.8723777458069476
1718,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46030314099558833,0.3869139128545728,-1.8209646829170074,0.13931815892146052,1.9228941851411914,0.8724608254554868
1719,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46025329004751203,0.38692573814124365,-1.821469762638316,0.13925760654668368,1.923640142167614,0.8725438072225996
1720,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4602027640034682,0.38693772370540513,-1.8219742472333105,0.13919714754241047,1.9243856352223083,0.872626691310838
1721,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46015156361176335,0.38694986937502074,-1.8224781368244174,0.13913678181176886,1.925130665212304,0.872709477922266
1722,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.46009968962170467,0.3869621749778802,-1.8229814315358777,0.1390765092578108,1.9258752330431723,0.8727921672584599
1723,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4600471427835972,0.3869746403416005,-1.8234841314937396,0.13901632978351347,1.926619339619027,0.8728747595205083
1724,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4599939238487406,0.3869872652936257,-1.8239862368258484,0.13895624329178066,1.927362985842523,0.8729572549090153
1725,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4599400335694265,0.3870000496612278,-1.8244877476618373,0.1388962496854442,1.9281061726148572,0.8730396536240993
1726,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45988547269893515,0.3870129932715067,-1.8249886641331194,0.1388363488672651,1.9288489008357663,0.8731219558653951
1727,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4598302419915329,0.387026095951391,-1.825488986372878,0.13877654073993498,1.9295911714035283,0.8732041618320543
1728,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45977434220246877,0.38703935752763796,-1.8259887145160578,0.13871682520607742,1.9303329852149598,0.873286271722747
1729,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4597177740879718,0.38705277782683445,-1.8264878486993568,0.1386572021682491,1.931074343165418,0.8733682857356616
1730,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4596605384052481,0.3870663566753967,-1.8269863890612166,0.13859767152894115,1.9318152461487985,0.8734502040685065
1731,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45960263591247774,0.38708009389957093,-1.827484335741814,0.13853823319058053,1.9325556950575358,0.8735320269185112
1732,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45954406736881176,0.387093989325434,-1.8279816888830518,0.1384788870555313,1.9332956907826027,0.8736137544824266
1733,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4594848335343695,0.3871080427788933,-1.8284784486285512,0.13841963302609567,1.9340352342135103,0.8736953869565265
1734,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45942493517023514,0.3871222540856876,-1.8289746151236415,0.1383604710045156,1.934774326238307,0.8737769245366083
1735,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45936437303845545,0.38713662307138713,-1.8294701885153528,0.1383014008929737,1.935512967743579,0.8738583674179936
1736,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45930314790203614,0.387151149561394,-1.8299651689524068,0.13824242259359482,1.9362511596144487,0.8739397157955299
1737,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4592412605249392,0.38716583338094257,-1.830459556585208,0.13818353600844696,1.9369889027345764,0.8740209698635909
1738,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45917871167208,0.3871806743551,-1.8309533515658356,0.13812474103954273,1.9377261979861582,0.8741021298160778
1739,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45911550210932445,0.3871956723087665,-1.8314465540480338,0.13806603758884065,1.9384630462499266,0.8741831958464202
1740,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4590516326034856,0.3872108270666755,-1.8319391641872054,0.138007425558246,1.93919944840515,0.8742641681475762
1741,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45898710392232084,0.3872261384533945,-1.8324311821404016,0.1379489048496123,1.9399354053296334,0.8743450469120351
1742,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45892191683452954,0.38724160629332494,-1.8329226080663137,0.13789047536474264,1.9406709178997161,0.8744258323318167
1743,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4588560721097491,0.38725723041070303,-1.8334134421252652,0.13783213700539051,1.9414059869902738,0.874506524598473
1744,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45878957051855296,0.38727301062959973,-1.8339036844792034,0.13777388967326132,1.942140613474717,0.874587123903089
1745,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45872241283244686,0.3872889467739214,-1.83439333529169,0.1377157332700134,1.9428747982249912,0.8746676304362834
1746,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4586545998238662,0.38730503866741,-1.8348823947278947,0.13765766769725918,1.9436085421115767,0.87474804438821
1747,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4585861322661734,0.3873212861336435,-1.8353708629545853,0.1375996928565664,1.944341846003489,0.8748283659485581
1748,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4585170109336544,0.38733768899603654,-1.8358587401401196,0.13754180864945934,1.9450747107682778,0.8749085953065542
1749,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45844723660151615,0.3873542470778402,-1.8363460264544376,0.13748401497741988,1.9458071372720276,0.874988732650962
1750,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45837681004588327,0.38737096020214284,-1.8368327220690532,0.13742631174188863,1.946539126379357,0.8750687781700838
1751,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45830573204379554,0.3873878281918705,-1.8373188271570455,0.1373686988442662,1.9472706789534189,0.8751487320517616
1752,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4582340033732043,0.38740485086978715,-1.8378043418930519,0.13731117618591412,1.948001795855901,0.875228594483378
1753,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4581616248129703,0.3874220280584946,-1.8382892664532577,0.13725374366815624,1.9487324779470248,0.8753083656518562
1754,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4580885971428602,0.3874393595804338,-1.8387736010153914,0.1371964011922795,1.9494627260855453,0.8753880457436626
1755,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4580149211435437,0.3874568452578845,-1.8392573457587127,0.13713914865953547,1.950192541128753,0.8754676349448064
1756,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45794059759659067,0.3874744849129658,-1.839740500864008,0.137081985971141,1.9509219239324713,0.8755471334408408
1757,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4578656272844681,0.3874922783676367,-1.8402230665135793,0.13702491302827974,1.9516508753510584,0.8756265414168646
1758,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4577900109905375,0.38751022544369634,-1.8407050428912388,0.13696792973210292,1.9523793962374063,0.8757058590575219
1759,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4577137494990513,0.38752832596278397,-1.8411864301822995,0.13691103598373058,1.9531074874429413,0.8757850865470046
1760,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45763684359515044,0.38754657974638024,-1.8416672285735673,0.13685423168425265,1.9538351498176234,0.8758642240690516
1761,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4575592940648612,0.3875649866158068,-1.8421474382533343,0.1367975167347299,1.954562384209948,0.8759432718069512
1762,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45748110169509226,0.38758354639222675,-1.842627059411369,0.13674089103619524,1.955289191466943,0.8760222299435411
1763,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45740226727363176,0.38760225889664546,-1.84310609223891,0.13668435448965452,1.9560155724341723,0.8761010986612099
1764,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45732279158914435,0.3876211239499105,-1.8435845369286579,0.13662790699608776,1.9567415279557334,0.8761798781418975
1765,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45724267543116803,0.38764014137271213,-1.8440623936747667,0.13657154845645011,1.9574670588742586,0.8762585685670965
1766,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45716191959011176,0.3876593109855837,-1.8445396626728376,0.13651527877167288,1.958192166030915,0.8763371701178528
1767,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45708052485725165,0.3876786326089022,-1.8450163441199097,0.1364590978426647,1.958916850265404,0.8764156829747668
1768,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4569984920247289,0.3876981060628882,-1.8454924382144529,0.1364030055703123,1.9596411124159625,0.8764941073179938
1769,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45691582188554614,0.38771773116760644,-1.8459679451563606,0.13634700185548182,1.9603649533193623,0.8765724433272457
1770,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45683251523356466,0.3877375077429665,-1.8464428651469418,0.1362910865990196,1.9610883738109102,0.8766506911817913
1771,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4567485728635018,0.3877574356087228,-1.8469171983889137,0.13623525970175324,1.961811374724449,0.8767288510604572
1772,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4566639955709276,0.3877775145844747,-1.847390945086393,0.13617952106449274,1.9625339568923568,0.8768069231416296
1773,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4565787841522617,0.3877977444896677,-1.84786410544489,0.13612387058803127,1.9632561211455473,0.8768849076032535
1774,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4564929394047711,0.38781812514359315,-1.8483366796713,0.13606830817314639,1.9639778683134708,0.8769628046228359
1775,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4564064621265661,0.38783865636538895,-1.8488086679738966,0.1360128337206007,1.9646991992241134,0.877040614377445
1776,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45631935311659855,0.3878593379740394,-1.849280070562323,0.13595744713114324,1.9654201147039985,0.8771183370437111
1777,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45623161317465777,0.3878801697883763,-1.8497508876475859,0.13590214830551012,1.9661406155781853,0.8771959727978286
1778,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45614324310136833,0.387901151627079,-1.8502211194420473,0.13584693714442564,1.9668607026702707,0.8772735218155561
1779,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4560542436981868,0.38792228330867445,-1.8506907661594174,0.1357918135486032,1.967580376802389,0.8773509842722179
1780,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4559646157673988,0.38794356465153806,-1.8511598280147474,0.13573677741874624,1.9682996387952119,0.8774283603427042
1781,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.455874360112116,0.3879649954738939,-1.8516283052244218,0.1356818286555492,1.969018489467949,0.8775056502014726
1782,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4557834775362733,0.38798657559381483,-1.8520961980061514,0.1356269671596985,1.9697369296383485,0.8775828540225488
1783,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4556919688446255,0.38800830482922344,-1.8525635065789658,0.13557219283187336,1.9704549601226968,0.8776599719795273
1784,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4555998348427448,0.3880301829978917,-1.8530302311632063,0.1355175055727469,1.9711725817358197,0.8777370042455727
1785,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4555070763370174,0.38805220991744177,-1.853496371980519,0.1354629052829868,1.9718897952910817,0.8778139509934204
1786,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4554136941346409,0.3880743854053465,-1.8539619292538472,0.13540839186325646,1.9726066016003878,0.8778908123953777
1787,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45531968904362086,0.3880967092789294,-1.854426903207424,0.13535396521421583,1.973323001474182,0.877967588623324
1788,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45522506187276823,0.38811918135536544,-1.8548912940667661,0.13529962523652228,1.9740389957214497,0.8780442798487134
1789,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45512981343169634,0.38814180145168087,-1.8553551020586658,0.1352453718308314,1.9747545851497164,0.8781208862425729
1790,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4550339445308175,0.3881645693847541,-1.8558183274111846,0.13519120489779815,1.9754697705650495,0.8781974079755065
1791,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45493745598134055,0.3881874849713158,-1.8562809703536456,0.13513712433807745,1.9761845527720576,0.878273845217693
1792,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45484034859526734,0.3882105480279495,-1.8567430311166266,0.1350831300523253,1.976898932573892,0.8783501981388897
1793,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4547426231853903,0.3882337583710918,-1.8572045099319539,0.13502922194119954,1.9776129107722455,0.878426466908431
1794,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45464428056528916,0.38825711581703265,-1.8576654070326941,0.13497539990536062,1.9783264881673552,0.8785026516952309
1795,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45454532154932775,0.38828062018191595,-1.8581257226531487,0.1349216638454726,1.979039665558001,0.878578752667783
1796,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4544457469526514,0.38830427128173983,-1.8585854570288447,0.13486801366220405,1.9797524437415066,0.8786547699941618
1797,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4543455575911837,0.38832806893235683,-1.8590446103965306,0.13481444925622876,1.9804648235137408,0.8787307038420236
1798,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.4542447542816236,0.38835201294947475,-1.8595031829941684,0.13476097052822653,1.9811768056691168,0.8788065543786069
1799,0.0808682486232614,0.625,sigmoid_sigmoid_mean_squared_error,-0.45414333784144223,0.3883761031486565,-1.8599611750609257,0.13470757737888428,1.981888391000594,0.8788823217707346
1800,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4540413090888804,0.3884003393453209,-1.860418586837171,0.13465426970889655,1.9825995802996772,0.8789580061848129
1801,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.453938668842945,0.38842472135474265,-1.8608754185644645,0.13460104741896667,1.9833103743564182,0.879033607786834
1802,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45383541792340626,0.388449248992053,-1.8613316704855543,0.13454791040980715,1.9840207739594156,0.8791091267423763
1803,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4537315571507947,0.38847392207224035,-1.8617873428443665,0.134494858582141,1.9847307798958158,0.8791845632166049
1804,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4536270873463982,0.3884987404101499,-1.8622424358860012,0.13444189183670205,1.9854403929513136,0.8792599173742732
1805,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45352200933225884,0.3885237038204847,-1.8626969498567247,0.1343890100742361,1.9861496139101529,0.8793351893797239
1806,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45341632393117015,0.3885488121178058,-1.8631508850039622,0.13433621319550157,1.9868584435551266,0.8794103793968883
1807,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45331003196667397,0.3885740651165323,-1.8636042415762923,0.13428350110127035,1.987566882667578,0.8794854875892892
1808,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45320313426305703,0.3885994626309426,-1.864057019823441,0.13423087369232842,1.9882749320274011,0.8795605141200414
1809,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4530956316453488,0.3886250044751738,-1.8645092199962725,0.13417833086947692,1.988982592413041,0.8796354591518512
1810,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45298752493931743,0.38865069046322276,-1.864960842346786,0.13412587253353264,1.9896898646014949,0.8797103228470188
1811,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4528788149714677,0.38867652040894607,-1.8654118871281065,0.13407349858532905,1.9903967493683123,0.8797851053674386
1812,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45276950256903725,0.3887024941260607,-1.8658623545944804,0.13402120892571676,1.9911032474875965,0.8798598068745999
1813,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4526595885599941,0.38872861142814424,-1.866312245001267,0.1339690034555646,1.9918093597320046,0.8799344275295883
1814,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4525490737730332,0.3887548721286354,-1.8667615586049346,0.13391688207576008,1.9925150868727484,0.8800089674930861
1815,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45243795903757383,0.3887812760408342,-1.8672102956630519,0.1338648446872104,1.9932204296795946,0.8800834269253739
1816,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4523262451837561,0.3888078229779025,-1.867658456434282,0.13381289119084305,1.9939253889208663,0.8801578059863301
1817,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45221393304243807,0.38883451275286457,-1.868106041178378,0.1337610214876065,1.9946299653634436,0.8802321048354335
1818,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.452101023445193,0.3888613451786068,-1.8685530501561742,0.133709235478471,1.9953341597727636,0.8803063236317626
1819,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4519875172243061,0.3888883200678792,-1.8689994836295811,0.13365753306442937,1.996037972912822,0.8803804625339983
1820,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45187341521277113,0.3889154372332945,-1.8694453418615788,0.1336059141464977,1.9967414055461732,0.8804545217004224
1821,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45175871824428815,0.38894269648732976,-1.8698906251162115,0.1335543786257158,1.9974444584339313,0.8805285012889208
1822,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4516434271532598,0.38897009764232576,-1.8703353336585797,0.13350292640314848,1.9981471323357713,0.880602401456983
1823,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45152754277478846,0.38899764051048796,-1.8707794677548364,0.13345155737988554,1.9988494280099292,0.8806762223617035
1824,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4514110659446733,0.38902532490388675,-1.8712230276721784,0.13340027145704308,1.9995513462132026,0.8807499641597821
1825,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.451293997499407,0.38905315063445783,-1.8716660136788419,0.1333490685357639,2.0002528877009533,0.8808236270075263
1826,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4511763382761732,0.38908111751400265,-1.8721084260440959,0.1332979485172182,2.0009540532271055,0.8808972110608495
1827,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45105808911284273,0.3891092253541887,-1.8725502650382362,0.1332469113026044,2.001654843544148,0.8809707164752749
1828,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4509392508479711,0.38913747396654985,-1.872991530932579,0.13319595679314963,2.0023552594031364,0.8810441434059343
1829,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.450819824320795,0.38916586316248714,-1.8734322239994556,0.13314508489011057,2.00305530155369,0.8811174920075694
1830,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45069981037122975,0.3891943927532686,-1.8738723445122054,0.13309429549477403,2.0037549707439966,0.8811907624345333
1831,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4505792098398659,0.38922306255003025,-1.8743118927451707,0.1330435885084577,2.0044542677208126,0.8812639548407911
1832,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45045802356796616,0.38925187236377595,-1.8747508689736914,0.13299296383251066,2.0051531932294613,0.8813370693799202
1833,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.45033625239746244,0.38928082200537795,-1.8751892734740974,0.13294242136831416,2.005851748013837,0.8814101062051116
1834,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4502138971709527,0.3893099112855776,-1.8756271065237036,0.1328919610172823,2.0065499328164043,0.8814830654691714
1835,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.4500909587316979,0.3893391400149855,-1.8760643684008045,0.1328415826808625,2.0072477483781985,0.8815559473245205
1836,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.449967437923619,0.38936850800408174,-1.8765010593846674,0.13279128626053638,2.0079451954388277,0.8816287519231958
1837,0.07944921630647568,0.625,sigmoid_sigmoid_mean_squared_error,-0.44984333559129364,0.3893980150632167,-1.8769371797555272,0.1327410716578202,2.008642274736473,0.8817014794168518
