epoch,loss,accuracy,z_hidden_0,a_hidden_0,z_hidden_1,a_hidden_1,z_hidden_2,a_hidden_2
2445,0.2751473660588934,0.75,0.8612470250789565,0.7029211277610858,0.4725554333730161,0.615988414583206,-0.5467059853676697,0.36662898269221805
2446,0.2751473660588934,0.75,0.8612994498827288,0.7029320751502561,0.4720688430310893,0.6158733067552836,-0.5462363763095576,0.3667380384598746
2447,0.2751473660588934,0.75,0.8613517166570798,0.7029429893077201,0.47158213731885457,0.6157581586497988,-0.5457665882940119,0.3668471494445276
2448,0.2751473660588934,0.75,0.8614038251398797,0.7029538701808357,0.47109531739976035,0.6156429705442661,-0.5452966214795412,0.3669563156154852
2449,0.2751473660588934,0.75,0.8614557750704548,0.7029647177172619,0.4706083844374312,0.6155277427163857,-0.5448264760249026,0.36706553694195804
2450,0.2751473660588934,0.75,0.8615075661895888,0.7029755318649618,0.4701213395956617,0.6154124754440412,-0.5443561520891013,0.36717481339305974
2451,0.2751473660588934,0.75,0.8615591982395223,0.7029863125721999,0.46963418403840956,0.6152971690052985,-0.5438856498313901,0.36728414493780687
2452,0.2751473660588934,0.75,0.861610670963955,0.702997059787544,0.4691469189297892,0.6151818236784038,-0.543414969411269,0.3673935315451185
2453,0.2751473660588934,0.75,0.861661984108046,0.7030077734598649,0.4686595454340653,0.6150664397417815,-0.5429441109884843,0.3675029731838171
2454,0.2751473660588934,0.75,0.8617131374184135,0.7030184535383358,0.46817206471564565,0.6149510174740336,-0.5424730747230282,0.3676124698226278
2455,0.2751473660588934,0.75,0.8617641306431377,0.7030290999724335,0.4676844779390753,0.6148355571539362,-0.5420018607751387,0.36772202143017896
2456,0.2751473660588934,0.75,0.8618149635317602,0.7030397127119374,0.4671967862690294,0.6147200590604397,-0.5415304693052981,0.3678316279750021
2457,0.2751473660588934,0.75,0.8618656358352846,0.7030502917069307,0.46670899087030676,0.6146045234726657,-0.5410589004742336,0.367941289425532
2458,0.2751473660588934,0.75,0.8619161473061787,0.7030608369077995,0.46622109290782326,0.6144889506699057,-0.5405871544429154,0.3680510057501067
2459,0.2751473660588934,0.75,0.8619664976983735,0.7030713482652339,0.4657330935466051,0.6143733409316194,-0.5401152313725572,0.36816077691696775
2460,0.2751473660588934,0.75,0.8620166867672656,0.7030818257302266,0.4652449939517819,0.614257694537433,-0.5396431314246153,0.36827060289425995
2461,0.2751473660588934,0.75,0.8620667142697169,0.703092269254075,0.4647567952885807,0.6141420117671367,-0.5391708547607875,0.3683804836500319
2462,0.2751473660588934,0.75,0.8621165799640562,0.7031026787883796,0.4642684987223184,0.6140262929006841,-0.5386984015430133,0.3684904191522357
2463,0.2751473660588934,0.75,0.8621662836100791,0.7031130542850451,0.46378010541839576,0.6139105382181899,-0.5382257719334725,0.3686004093687272
2464,0.2751473660588934,0.75,0.8622158249690497,0.7031233956962798,0.4632916165422902,0.6137947479999275,-0.5377529660945851,0.3687104542672661
2465,0.2751473660588934,0.75,0.8622652038037009,0.7031337029745965,0.4628030332595493,0.6136789225263283,-0.5372799841890106,0.368820553815516
2466,0.2751473660588934,0.75,0.8623144198782353,0.7031439760728118,0.4623143567357841,0.613563062077979,-0.536806826379647,0.3689307079810445
2467,0.2751473660588934,0.75,0.8623634729583262,0.7031542149440466,0.4618255881366621,0.6134471669356201,-0.5363334928296305,0.36904091673132333
2468,0.2751473660588934,0.75,0.8624123628111178,0.7031644195417266,0.461336728627901,0.6133312373801448,-0.5358599837023348,0.36915118003372843
2469,0.2751473660588934,0.75,0.8624610892052267,0.7031745898195814,0.46084777937526117,0.6132152736925959,-0.53538629916137,0.3692614978555399
2470,0.2751473660588934,0.75,0.8625096519107424,0.7031847257316455,0.4603587415445395,0.6130992761541648,-0.5349124393705829,0.36937187016394263
2471,0.2751473660588934,0.75,0.8625580506992278,0.7031948272322578,0.4598696163015622,0.6129832450461896,-0.5344384044940551,0.36948229692602536
2472,0.2751473660588934,0.75,0.8626062853437205,0.7032048942760625,0.45938040481217846,0.6128671806501532,-0.5339641946961031,0.3695927781087822
2473,0.2751473660588934,0.75,0.8626543556187335,0.703214926818008,0.458891108242253,0.6127510832476815,-0.5334898101412776,0.3697033136791114
2474,0.2751473660588934,0.75,0.8627022613002557,0.7032249248133483,0.45840172775765964,0.6126349531205412,-0.5330152509943621,0.3698139036038164
2475,0.2751473660588934,0.75,0.8627500021657528,0.7032348882176421,0.4579122645242745,0.6125187905506385,-0.5325405174203729,0.3699245478496055
2476,0.2751473660588934,0.75,0.8627975779941681,0.7032448169867535,0.457422719707969,0.6124025958200174,-0.5320656095845583,0.3700352463830918
2477,0.2751473660588934,0.75,0.8628449885659237,0.7032547110768517,0.4569330944746029,0.612286369210857,-0.5315905276523974,0.37014599917079416
2478,0.2751473660588934,0.75,0.8628922336629206,0.7032645704444115,0.4564433899900177,0.6121701110054703,-0.5311152717895998,0.3702568061791361
2479,0.2751473660588934,0.75,0.8629393130685399,0.7032743950462129,0.45595360742002944,0.6120538214863019,-0.5306398421621047,0.37036766737444715
2480,0.2751473660588934,0.75,0.8629862265676433,0.7032841848393421,0.4554637479304221,0.611937500935927,-0.53016423893608,0.37047858272296186
2481,0.2751473660588934,0.75,0.8630329739465747,0.7032939397811901,0.4549738126869405,0.6118211496370487,-0.5296884622779217,0.3705895521908209
2482,0.2751473660588934,0.75,0.8630795549931598,0.7033036598294548,0.45448380285528345,0.611704767872496,-0.5292125123542532,0.3707005757440705
2483,0.2751473660588934,0.75,0.8631259694967076,0.7033133449421389,0.4539937196010968,0.6115883559252226,-0.5287363893319242,0.3708116533486629
2484,0.2751473660588934,0.75,0.8631722172480112,0.7033229950775521,0.4535035640899667,0.611471914078305,-0.5282600933780104,0.37092278497045644
2485,0.2751473660588934,0.75,0.8632182980393481,0.7033326101943095,0.4530133374874121,0.6113554426149398,-0.5277836246598122,0.3710339705752155
2486,0.2751473660588934,0.75,0.8632642116644821,0.7033421902513329,0.45252304095887863,0.6112389418184425,-0.5273069833448542,0.37114521012861107
2487,0.2751473660588934,0.75,0.8633099579186624,0.7033517352078502,0.4520326756697308,0.6111224119722456,-0.526830169600884,0.3712565035962205
2488,0.2751473660588934,0.75,0.8633555365986257,0.7033612450233959,0.4515422427852458,0.6110058533598963,-0.5263531835958721,0.3713678509435276
2489,0.2751473660588934,0.75,0.8634009475025967,0.7033707196578106,0.45105174347060584,0.610889266265055,-0.5258760254980104,0.37147925213592314
2490,0.2751473660588934,0.75,0.8634461904302885,0.7033801590712422,0.45056117889089164,0.6107726509714934,-0.5253986954757117,0.37159070713870485
2491,0.2751473660588934,0.75,0.8634912651829038,0.703389563224145,0.450070550211075,0.6106560077630917,-0.5249211936976086,0.37170221591707736
2492,0.2751473660588934,0.75,0.8635361715631354,0.7033989320772802,0.4495798585960125,0.6105393369238382,-0.5244435203325529,0.37181377843615254
2493,0.2751473660588934,0.75,0.8635809093751672,0.7034082655917159,0.44908910521043766,0.6104226387378261,-0.5239656755496146,0.37192539466094965
2494,0.2751473660588934,0.75,0.8636254784246749,0.7034175637288271,0.44859829121895434,0.6103059134892521,-0.5234876595180812,0.3720370645563955
2495,0.2751473660588934,0.75,0.8636698785188266,0.7034268264502966,0.4481074177860298,0.6101891614624146,-0.5230094724074564,0.3721487880873246
2496,0.2751473660588934,0.75,0.8637141094662839,0.703436053718114,0.44761648607598736,0.6100723829417114,-0.5225311143874599,0.3722605652184791
2497,0.2751473660588934,0.75,0.8637581710772024,0.7034452454945762,0.44712549725299977,0.6099555782116379,-0.5220525856280257,0.3723723959145094
2498,0.2751473660588934,0.75,0.8638020631632326,0.7034544017422879,0.4466344524810816,0.6098387475567855,-0.5215738862993019,0.37248428013997376
2499,0.2751473660588934,0.75,0.8638457855375208,0.7034635224241611,0.44614335292408275,0.6097218912618387,-0.5210950165716495,0.37259621785933883
2500,0.26989803182090105,0.75,0.8638893380147094,0.7034726075034157,0.44565219974568093,0.6096050096115746,-0.5206159766156413,0.3727082090369801
2501,0.26989803182090105,0.75,0.8639327204109384,0.7034816569435796,0.4451609941093748,0.6094881028908596,-0.5201367666020613,0.37282025363718124
2502,0.26989803182090105,0.75,0.8639759325438454,0.7034906707084879,0.444669737178477,0.609371171384648,-0.5196573867019036,0.37293235162413496
2503,0.26989803182090105,0.75,0.864018974232567,0.7034996487622847,0.44417843011610675,0.6092542153779802,-0.5191778370863718,0.37304450296194297
2504,0.26989803182090105,0.75,0.8640618452977396,0.7035085910694214,0.44368707408518304,0.6091372351559806,-0.5186981179268773,0.37315670761461595
2505,0.26989803182090105,0.75,0.8641045455614991,0.7035174975946581,0.44319567024841716,0.6090202310038554,-0.5182182293950389,0.3732689655460742
2506,0.26989803182090105,0.75,0.8641470748474831,0.703526368303063,0.44270421976830615,0.6089032032068908,-0.5177381716626821,0.3733812767201474
2507,0.26989803182090105,0.75,0.864189432980831,0.7035352031600131,0.4422127238071253,0.6087861520504513,-0.5172579449018374,0.3734936411005749
2508,0.26989803182090105,0.75,0.8642316197881843,0.7035440021311933,0.44172118352692086,0.6086690778199769,-0.51677754928474,0.3736060586510061
2509,0.26989803182090105,0.75,0.8642736350976885,0.7035527651825977,0.4412296000895034,0.6085519808009823,-0.5162969849838281,0.37371852933500016
2510,0.26989803182090105,0.75,0.864315478738993,0.7035614922805292,0.44073797465644027,0.6084348612790539,-0.5158162521717431,0.37383105311602677
2511,0.26989803182090105,0.75,0.8643571505432517,0.7035701833915993,0.44024630838904866,0.6083177195398483,-0.5153353510213271,0.37394362995746594
2512,0.26989803182090105,0.75,0.8643986503431246,0.7035788384827284,0.4397546024483884,0.6082005558690898,-0.5148542817056231,0.37405625982260843
2513,0.26989803182090105,0.75,0.864439977972778,0.7035874575211464,0.4392628579952547,0.6080833705525697,-0.5143730443978731,0.37416894267465567
2514,0.26989803182090105,0.75,0.8644811332678853,0.703596040474392,0.43877107619017136,0.6079661638761423,-0.5138916392715182,0.37428167847672017
2515,0.26989803182090105,0.75,0.864522116065628,0.7036045873103134,0.438279258193383,0.6078489361257248,-0.5134100665001962,0.37439446719182573
2516,0.26989803182090105,0.75,0.8645629262046962,0.7036130979970683,0.4377874051648485,0.607731687587294,-0.5129283262577417,0.3745073087829075
2517,0.26989803182090105,0.75,0.8646035635252893,0.7036215725031233,0.43729551826423335,0.6076144185468849,-0.5124464187181844,0.37462020321281214
2518,0.26989803182090105,0.75,0.8646440278691171,0.7036300107972558,0.43680359865090296,0.6074971292905886,-0.5119643440557485,0.3747331504442984
2519,0.26989803182090105,0.75,0.8646843190794004,0.7036384128485518,0.43631164748391493,0.6073798201045503,-0.5114821024448514,0.37484615044003683
2520,0.26989803182090105,0.75,0.8647244370008714,0.7036467786264075,0.43581966592201216,0.6072624912749667,-0.5109996940601024,0.3749592031626103
2521,0.26989803182090105,0.75,0.8647643814797754,0.7036551081005294,0.43532765512361565,0.6071451430880851,-0.5105171190763023,0.37507230857451407
2522,0.26989803182090105,0.75,0.8648041523638702,0.7036634012409337,0.43483561624681744,0.6070277758302004,-0.5100343776684415,0.37518546663815605
2523,0.26989803182090105,0.75,0.8648437495024279,0.7036716580179467,0.43434355044937295,0.6069103897876534,-0.5095514700117,0.37529867731585703
2524,0.26989803182090105,0.75,0.8648831727462356,0.7036798784022052,0.43385145888869436,0.6067929852468291,-0.5090683962814448,0.37541194056985105
2525,0.26989803182090105,0.75,0.8649224219475953,0.7036880623646563,0.4333593427218429,0.6066755624941539,-0.5085851566532307,0.375525256362285
2526,0.26989803182090105,0.75,0.8649614969603256,0.7036962098765573,0.432867203105522,0.6065581218160941,-0.5081017513027971,0.3756386246552198
2527,0.26989803182090105,0.75,0.865000397639762,0.7037043209094769,0.4323750411960698,0.6064406634991543,-0.5076181804060689,0.3757520454106298
2528,0.26989803182090105,0.75,0.8650391238427576,0.7037123954352933,0.43188285814945204,0.6063231878298737,-0.507134444139154,0.3758655185904032
2529,0.26989803182090105,0.75,0.8650776754276841,0.7037204334261966,0.43139065512125496,0.6062056950948265,-0.5066505426783425,0.37597904415634276
2530,0.26989803182090105,0.75,0.8651160522544321,0.7037284348546872,0.43089843326667776,0.6060881855806173,-0.5061664762001064,0.37609262207016525
2531,0.26989803182090105,0.75,0.8651542541844126,0.7037363996935765,0.43040619374052586,0.6059706595738813,-0.5056822448810969,0.3762062522935022
2532,0.26989803182090105,0.75,0.8651922810805569,0.7037443279159876,0.4299139376972032,0.6058531173612802,-0.5051978488981448,0.3763199347879001
2533,0.26989803182090105,0.75,0.865230132807318,0.7037522194953544,0.42942166629070505,0.6057355592295018,-0.5047132884282584,0.37643366951482066
2534,0.26989803182090105,0.75,0.8652678092306705,0.7037600744054219,0.4289293806746113,0.6056179854652575,-0.5042285636486226,0.3765474564356404
2535,0.26989803182090105,0.75,0.8653053102181124,0.703767892620247,0.42843708200207836,0.6055003963552791,-0.503743674736598,0.3766612955116519
2536,0.26989803182090105,0.75,0.8653426356386652,0.7037756741141981,0.42794477142583265,0.6053827921863184,-0.5032586218697195,0.37677518670406324
2537,0.26989803182090105,0.75,0.8653797853628746,0.7037834188619552,0.42745245009816324,0.6052651732451442,-0.5027734052256949,0.37688912997399876
2538,0.26989803182090105,0.75,0.8654167592628113,0.7037911268385098,0.42696011917091403,0.6051475398185402,-0.5022880249824042,0.37700312528249896
2539,0.26989803182090105,0.75,0.8654535572120722,0.7037987980191658,0.42646777979547734,0.6050298921933034,-0.5018024813178983,0.37711717259052074
2540,0.26989803182090105,0.75,0.8654901790857802,0.7038064323795387,0.42597543312278585,0.6049122306562418,-0.5013167744103972,0.37723127185893807
2541,0.26989803182090105,0.75,0.8655266247605856,0.7038140298955562,0.42548308030330617,0.6047945554941717,-0.5008309044382899,0.3773454230485416
2542,0.26989803182090105,0.75,0.865562894114667,0.7038215905434585,0.4249907224870309,0.6046768669939172,-0.5003448715801322,0.37745962612003936
2543,0.26989803182090105,0.75,0.8655989870277312,0.7038291142997976,0.4244983608234717,0.6045591654423061,-0.4998586760146459,0.37757388103405704
2544,0.26989803182090105,0.75,0.8656349033810147,0.7038366011414381,0.424005996461652,0.6044414511261695,-0.49937231792071785,0.377688187751138
2545,0.26989803182090105,0.75,0.865670643057284,0.7038440510455574,0.4235136305500996,0.6043237243323388,-0.4988857974773981,0.37780254623174336
2546,0.26989803182090105,0.75,0.8657062059408365,0.7038514639896452,0.4230212642368398,0.6042059853476439,-0.4983991148638993,0.37791695643625295
2547,0.26989803182090105,0.75,0.8657415919175011,0.703858839951504,0.42252889866938764,0.604088234458911,-0.497912270259595,0.37803141832496473
2548,0.26989803182090105,0.75,0.8657768008746389,0.7038661789092493,0.42203653499474103,0.6039704719529607,-0.4974252638440187,0.3781459318580958
2549,0.26989803182090105,0.75,0.8658118327011441,0.7038734808413095,0.4215441743593732,0.6038526981166055,-0.49693809579686243,0.37826049699578196
2550,0.26989803182090105,0.75,0.8658466872874444,0.7038807457264261,0.42105181790922575,0.6037349132366484,-0.49645076629797563,0.3783751136980786
2551,0.26989803182090105,0.75,0.865881364525502,0.7038879735436536,0.42055946678970124,0.6036171175998801,-0.4959632755273638,0.37848978192496047
2552,0.26989803182090105,0.75,0.8659158643088142,0.7038951642723599,0.4200671221456558,0.6034993114930773,-0.4954756236651872,0.37860450163632237
2553,0.26989803182090105,0.75,0.8659501865324138,0.7039023178922262,0.41957478512139207,0.6033814952030006,-0.4949878108917598,0.37871927279197903
2554,0.26989803182090105,0.75,0.8659843310928705,0.7039094343832474,0.41908245686065193,0.6032636690163917,-0.49449983738754766,0.3788340953516656
2555,0.26989803182090105,0.75,0.8660182978882909,0.7039165137257317,0.41859013850660914,0.6031458332199727,-0.49401170333316796,0.378948969275038
2556,0.26989803182090105,0.75,0.8660520868183195,0.7039235559003013,0.41809783120186217,0.6030279881004427,-0.49352340890938756,0.37906389452167294
2557,0.26989803182090105,0.75,0.8660856977841392,0.7039305608878917,0.41760553608842704,0.6029101339444761,-0.49303495429712174,0.37917887105106834
2558,0.26989803182090105,0.75,0.8661191306884727,0.7039375286697532,0.4171132543077297,0.602792271038721,-0.4925463396774329,0.37929389882264364
2559,0.26989803182090105,0.75,0.8661523854355819,0.7039444592274492,0.4166209870005993,0.6026743996697962,-0.4920575652315292,0.37940897779573995
2560,0.26989803182090105,0.75,0.8661854619312699,0.7039513525428576,0.4161287353072605,0.6025565201242897,-0.4915686311407633,0.3795241079296206
2561,0.26989803182090105,0.75,0.8662183600828807,0.7039582085981707,0.4156365003673266,0.6024386326887565,-0.4910795375866313,0.379639289183471
2562,0.26989803182090105,0.75,0.8662510797993004,0.703965027375895,0.4151442833197919,0.6023207376497164,-0.49059028475077077,0.37975452151639927
2563,0.26989803182090105,0.75,0.8662836209909579,0.7039718088588511,0.4146520853030248,0.6022028352936517,-0.49010087281496006,0.37986980488743655
2564,0.26989803182090105,0.75,0.8663159835698252,0.7039785530301749,0.41415990745476033,0.6020849259070056,-0.48961130196111674,0.3799851392555368
2565,0.26989803182090105,0.75,0.8663481674494186,0.703985259873316,0.41366775091209307,0.6019670097761796,-0.48912157237129605,0.3801005245795778
2566,0.26989803182090105,0.75,0.8663801725447986,0.7039919293720396,0.41317561681146975,0.6018490871875314,-0.48863168422769,0.3802159608183609
2567,0.26989803182090105,0.75,0.8664119987725716,0.7039985615104253,0.41268350628868233,0.6017311584273732,-0.48814163771262564,0.38033144793061147
2568,0.26989803182090105,0.75,0.8664436460508895,0.7040051562728679,0.41219142047886037,0.6016132237819691,-0.48765143300856384,0.38044698587497927
2569,0.26989803182090105,0.75,0.8664751142994513,0.7040117136440769,0.4116993605164641,0.6014952835375335,-0.48716107029809796,0.3805625746100388
2570,0.26989803182090105,0.75,0.8665064034395028,0.7040182336090773,0.4112073275352771,0.6013773379802283,-0.4866705497639526,0.38067821409428915
2571,0.26989803182090105,0.75,0.8665375133938382,0.7040247161532094,0.41071532266839905,0.6012593873961614,-0.48617987158898174,0.38079390428615506
2572,0.26989803182090105,0.75,0.8665684440868003,0.7040311612621284,0.4102233470482385,0.6011414320713842,-0.4856890359561681,0.3809096451439864
2573,0.26989803182090105,0.75,0.8665991954442809,0.7040375689218057,0.4097314018065058,0.6010234722918896,-0.48519804304862113,0.38102543662605914
2574,0.26989803182090105,0.75,0.8666297673937219,0.7040439391185277,0.40923948807420574,0.60090550834361,-0.484706893049576,0.38114127869057535
2575,0.26989803182090105,0.75,0.8666601598641157,0.7040502718388966,0.40874760698163054,0.600787540512415,-0.484215586142392,0.38125717129566333
2576,0.26989803182090105,0.75,0.8666903727860062,0.7040565670698307,0.40825575965835226,0.6006695690841093,-0.4837241225105513,0.3813731143993783
2577,0.26989803182090105,0.75,0.8667204060914886,0.7040628247985637,0.40776394723321613,0.6005515943444306,-0.48323250233765735,0.38148910795970264
2578,0.26989803182090105,0.75,0.866750259714211,0.7040690450126457,0.40727217083433287,0.6004336165790476,-0.4827407258074337,0.3816051519345458
2579,0.26989803182090105,0.75,0.8667799335893746,0.7040752276999426,0.40678043158907184,0.6003156360735578,-0.48224879310372254,0.381721246281745
2580,0.26989803182090105,0.75,0.866809427653734,0.7040813728486365,0.4062887306240538,0.6001976531134848,-0.4817567044104831,0.3818373909590656
2581,0.26989803182090105,0.75,0.8668387418455985,0.7040874804472261,0.4057970690651437,0.6000796679842774,-0.48126445991179045,0.3819535859242011
2582,0.26989803182090105,0.75,0.8668678761048323,0.7040935504845262,0.4053054480374433,0.5999616809713064,-0.480772059791834,0.38206983113477355
2583,0.26989803182090105,0.75,0.8668968303728551,0.7040995829496682,0.40481386866528435,0.5998436923598631,-0.48027950423491605,0.38218612654833406
2584,0.26989803182090105,0.75,0.866925604592643,0.7041055778320998,0.40432233207222146,0.5997257024351565,-0.47978679342545033,0.382302472122363
2585,0.26989803182090105,0.75,0.8669541987087286,0.7041115351215859,0.4038308393810245,0.5996077114823123,-0.47929392754796063,0.38241886781427026
2586,0.26989803182090105,0.75,0.8669826126672023,0.7041174548082078,0.4033393917136718,0.5994897197863692,-0.47880090678707926,0.38253531358139553
2587,0.26989803182090105,0.75,0.8670108464157124,0.7041233368823636,0.40284799019134293,0.5993717276322783,-0.4783077313275458,0.38265180938100885
2588,0.26989803182090105,0.75,0.8670388999034656,0.7041291813347689,0.4023566359344117,0.5992537353049001,-0.47781440135420544,0.3827683551703107
2589,0.26989803182090105,0.75,0.8670667730812283,0.7041349881564557,0.40186533006243874,0.5991357430890026,-0.4773209170520075,0.3828849509064326
2590,0.26989803182090105,0.75,0.8670944659013263,0.7041407573387737,0.40137407369416467,0.5990177512692593,-0.47682727860600427,0.383001596546437
2591,0.26989803182090105,0.75,0.8671219783176463,0.7041464888733897,0.40088286794750283,0.5988997601302466,-0.47633348620134924,0.38311829204731807
2592,0.26989803182090105,0.75,0.8671493102856354,0.7041521827522876,0.40039171393953216,0.5987817699564425,-0.47583954002329565,0.3832350373660017
2593,0.26989803182090105,0.75,0.8671764617623027,0.7041578389677692,0.39990061278649025,0.5986637810322236,-0.4753454402571952,0.3833518324593459
2594,0.26989803182090105,0.75,0.8672034327062192,0.7041634575124536,0.39940956560376595,0.5985457936418637,-0.47485118708849644,0.38346867728414163
2595,0.26989803182090105,0.75,0.8672302230775191,0.7041690383792776,0.39891857350589277,0.5984278080695309,-0.4743567807027433,0.38358557179711217
2596,0.26989803182090105,0.75,0.8672568328378994,0.7041745815614956,0.3984276376065411,0.5983098245992864,-0.4738622212855736,0.3837025159549143
2597,0.26989803182090105,0.75,0.8672832619506212,0.7041800870526801,0.39793675901851205,0.5981918435150817,-0.47336750902271757,0.38381950971413814
2598,0.26989803182090105,0.75,0.8673095103805102,0.7041855548467214,0.3974459388537295,0.5980738651007567,-0.4728726440999964,0.38393655303130786
2599,0.26989803182090105,0.75,0.8673355780939567,0.7041909849378278,0.3969551782232335,0.5979558896400374,-0.4723776267033207,0.3840536458628816
2600,0.26458834340247095,0.75,0.8673614650589168,0.7041963773205256,0.39646447823717323,0.5978379174165342,-0.47188245701868886,0.3841707881652524
2601,0.26458834340247095,0.75,0.8673871712449126,0.7042017319896596,0.39597384000480007,0.5977199487137395,-0.47138713523218584,0.38428797989474783
2602,0.26458834340247095,0.75,0.8674126966230329,0.7042070489403927,0.39548326463446004,0.5976019838150254,-0.4708916615299814,0.3844052210076308
2603,0.26458834340247095,0.75,0.8674380411659337,0.7042123281682061,0.39499275323358735,0.5974840230036418,-0.4703960360983287,0.38452251146009997
2604,0.26458834340247095,0.75,0.8674632048478388,0.7042175696688997,0.3945023069086971,0.5973660665627146,-0.4699002591235627,0.38463985120828975
2605,0.26458834340247095,0.75,0.86748818764454,0.704222773438592,0.3940119267653784,0.5972481147752428,-0.46940433079209876,0.38475724020827085
2606,0.26458834340247095,0.75,0.8675129895333982,0.7042279394737196,0.3935216139082872,0.5971301679240972,-0.468908251290431,0.3848746784160506
2607,0.26458834340247095,0.75,0.8675376104933432,0.7042330677710387,0.3930313694411397,0.5970122262920179,-0.4684120208051308,0.3849921657875735
2608,0.26458834340247095,0.75,0.867562050504875,0.7042381583276235,0.39254119446670493,0.5968942901616119,-0.4679156395228453,0.3851097022787211
2609,0.26458834340247095,0.75,0.8675863095500638,0.7042432111408677,0.392051090086798,0.5967763598153517,-0.46741910763029576,0.3852272878453127
2610,0.26458834340247095,0.75,0.8676103876125505,0.7042482262084838,0.3915610574022731,0.5966584355355724,-0.4669224253142762,0.38534492244310575
2611,0.26458834340247095,0.75,0.8676342846775474,0.7042532035285034,0.39107109751301655,0.5965405176044704,-0.46642559276165163,0.38546260602779614
2612,0.26458834340247095,0.75,0.867658000731839,0.704258143099277,0.3905812115179399,0.5964226063041004,-0.46592861015935666,0.3855803385550182
2613,0.26458834340247095,0.75,0.8676815357637815,0.704263044919475,0.39009140051497315,0.5963047019163744,-0.46543147769439386,0.38569811998034587
2614,0.26458834340247095,0.75,0.8677048897633044,0.7042679089880866,0.38960166560105747,0.5961868047230584,-0.4649341955538323,0.38581595025929205
2615,0.26458834340247095,0.75,0.8677280627219106,0.7042727353044204,0.3891120078721385,0.5960689150057711,-0.4644367639248059,0.38593382934730974
2616,0.26458834340247095,0.75,0.8677510546326763,0.7042775238681049,0.38862242842315975,0.5959510330459817,-0.46393918299451187,0.3860517571997922
2617,0.26458834340247095,0.75,0.8677738654902525,0.704282274679088,0.38813292834805524,0.5958331591250074,-0.4634414529502092,0.3861697337720731
2618,0.26458834340247095,0.75,0.8677964952908644,0.7042869877376371,0.38764350873974285,0.5957152935240118,-0.462943573979217,0.3862877590194271
2619,0.26458834340247095,0.75,0.8678189440323129,0.7042916630443395,0.38715417069011737,0.5955974365240023,-0.4624455462689129,0.3864058328970701
2620,0.26458834340247095,0.75,0.8678412117139742,0.7042963006001025,0.38666491529004404,0.5954795884058286,-0.4619473700067317,0.38652395536015977
2621,0.26458834340247095,0.75,0.8678632983368011,0.704300900406153,0.38617574362935103,0.5953617494501802,-0.4614490453801636,0.3866421263637957
2622,0.26458834340247095,0.75,0.8678852039033222,0.704305462464038,0.3856866567968231,0.5952439199375842,-0.4609505725767526,0.38676034586302
2623,0.26458834340247095,0.75,0.8679069284176438,0.7043099867756247,0.385197655880195,0.5951261001484036,-0.46045195178409504,0.38687861381281724
2624,0.26458834340247095,0.75,0.8679284718854494,0.7043144733431002,0.3847087419661439,0.5950082903628352,-0.45995318318983774,0.38699693016811565
2625,0.26458834340247095,0.75,0.8679498343140002,0.7043189221689719,0.3842199161402833,0.5948904908609068,-0.45945426698167685,0.3871152948837866
2626,0.26458834340247095,0.75,0.8679710157121361,0.7043233332560676,0.3837311794871561,0.5947727019224764,-0.4589552033473558,0.38723370791464556
2627,0.26458834340247095,0.75,0.8679920160902751,0.7043277066075354,0.3832425330902277,0.5946549238272287,-0.45845599247466395,0.38735216921545185
2628,0.26458834340247095,0.75,0.868012835460415,0.7043320422268439,0.3827539780318793,0.5945371568546741,-0.45795663455143504,0.38747067874090996
2629,0.26458834340247095,0.75,0.8680334738361326,0.7043363401177819,0.38226551539340115,0.5944194012841463,-0.4574571297655453,0.3875892364456691
2630,0.26458834340247095,0.75,0.8680539312325852,0.7043406002844591,0.3817771462549858,0.5943016573947997,-0.4569574783049122,0.3877078422843241
2631,0.26458834340247095,0.75,0.86807420766651,0.7043448227313059,0.3812888716957217,0.5941839254656083,-0.4564576803574924,0.38782649621141535
2632,0.26458834340247095,0.75,0.8680943031562252,0.7043490074630733,0.38080069279358597,0.5940662057753627,-0.4559577361112807,0.38794519818142936
2633,0.26458834340247095,0.75,0.8681142177216299,0.7043531544848328,0.38031261062543836,0.5939484986026689,-0.4554576457543079,0.38806394814879946
2634,0.26458834340247095,0.75,0.8681339513842048,0.7043572638019774,0.379824626267014,0.5938308042259454,-0.4549574094746394,0.3881827460679057
2635,0.26458834340247095,0.75,0.8681535041670125,0.7043613354202204,0.379336740792917,0.5937131229234218,-0.4544570274603737,0.38830159189307556
2636,0.26458834340247095,0.75,0.8681728760946981,0.7043653693455965,0.3788489552766138,0.5935954549731364,-0.4539564998996405,0.388420485578584
2637,0.26458834340247095,0.75,0.8681920671934887,0.7043693655844612,0.3783612707904265,0.593477800652934,-0.4534558269805993,0.3885394270786544
2638,0.26458834340247095,0.75,0.868211077491195,0.7043733241434913,0.37787368840552654,0.5933601602404643,-0.4529550088914375,0.38865841634745846
2639,0.26458834340247095,0.75,0.8682299070172105,0.7043772450296848,0.3773862091919276,0.59324253401318,-0.4524540458203693,0.3887774533391166
2640,0.26458834340247095,0.75,0.8682485558025126,0.7043811282503607,0.37689883421847936,0.5931249222483334,-0.4519529379556334,0.3888965380076987
2641,0.26458834340247095,0.75,0.8682670238796627,0.7043849738131597,0.37641156455286084,0.5930073252229762,-0.45145168548549175,0.3890156703072241
