nodeID,nodeUserID,nodeTime,actionType,videoID,platform
8480818|657473777963169,8480818,2018-07-25 20:53:46,post,NWxo5W8pJLY,facebook
10937669|2156219561304787,10937669,2018-07-25 21:30:03,post,HFjhUbaAAMk,facebook
6179041|1608766255899856,6179041,2018-07-26 08:52:43,post,Jq4LEIO740A,facebook
4171381|847355432124572,4171381,2018-07-26 09:41:22,post,NWxo5W8pJLY,facebook
2387759|2156155371264964,2387759,2018-07-26 09:48:20,post,NWxo5W8pJLY,facebook
10117737|256878418442437,10117737,2018-07-26 13:46:42,post,Xc2SyTIm8oM,facebook
8997990|2239576232943579,8997990,2018-07-26 20:37:53,post,Xc2SyTIm8oM,facebook
3314040|1762483807138173,3314040,2018-07-26 21:49:16,post,NWxo5W8pJLY,facebook
2628838|1901599676614997,2628838,2018-07-27 08:37:24,post,WSBvd9i_jAs,facebook
8480815|239906789969153,8480815,2018-07-27 09:30:52,post,9YFVxWgJKQQ,facebook
13273796|1888375624538571,13273796,2018-07-27 10:11:57,post,3vNwe7yKbwo,facebook
12500388|682279802123309,12500388,2018-07-27 15:00:01,post,VC0Wc3b_cUw,facebook
797227|1406082286203550,797227,2018-07-27 15:05:12,post,38HO20pgEMM,facebook
8480815|240326513260514,8480815,2018-07-27 18:43:08,post,JCtGqd3HgZQ,facebook
41746|1861901283901876,41746,2018-07-27 20:05:00,post,qT6IagQ7xos,facebook
6199032|2062739830655859,6199032,2018-07-27 20:39:39,post,JCtGqd3HgZQ,facebook
12917785|2146425498929676,12917785,2018-07-27 21:01:02,post,yFuJlqKIITw,facebook
7020897|1415674275201652,7020897,2018-07-28 00:21:52,post,JCtGqd3HgZQ,facebook
8421727|2049217871997466,8421727,2018-07-28 01:06:21,post,yFuJlqKIITw,facebook
2392561|1804650979653659,2392561,2018-07-28 08:12:51,post,JCtGqd3HgZQ,facebook
3420425|10156416723715995,3420425,2018-07-28 09:00:37,post,qT6IagQ7xos,facebook
10833602|861815544017371,10833602,2018-07-28 09:36:15,post,JCtGqd3HgZQ,facebook
1564907|1734048903317265,1564907,2018-07-28 15:00:53,post,VC0Wc3b_cUw,facebook
2134208|651973988517676,2134208,2018-07-28 16:20:40,post,NWxo5W8pJLY,facebook
12436469|515217788910266,12436469,2018-07-28 18:04:42,post,AbuaK_h1Mv8,facebook
12436469|515218848910160,12436469,2018-07-28 18:06:31,post,AbuaK_h1Mv8,facebook
1612989|483245298753643,1612989,2018-07-28 18:15:03,post,NWxo5W8pJLY,facebook
12022867|2073573962687319,12022867,2018-07-28 22:47:02,post,8aAaReVn2I4,facebook
12534737|1772403382813231,12534737,2018-07-29 07:53:53,post,Xc2SyTIm8oM,facebook
8490808|448506402284449,8490808,2018-07-29 08:18:53,post,NWxo5W8pJLY,facebook
8480815|241633046463194,8480815,2018-07-29 10:36:31,post,JCtGqd3HgZQ,facebook
4384371|2178506139094750,4384371,2018-07-29 12:01:24,post,NWxo5W8pJLY,facebook
8672723|2132705496958040,8672723,2018-07-29 15:35:09,post,JCtGqd3HgZQ,facebook
8480815|241930993100066,8480815,2018-07-29 15:53:22,post,JCtGqd3HgZQ,facebook
3050352|1766619256788407,3050352,2018-07-29 18:37:14,post,NWxo5W8pJLY,facebook
318216|2144555812229690,318216,2018-07-29 22:05:03,post,_gfDbrjvA-E,facebook
8375242|1001568490050227,8375242,2018-07-30 00:39:12,post,ZUS-7W4Gsbs,facebook
3409266|2107041666236211,3409266,2018-07-30 10:11:52,post,NWxo5W8pJLY,facebook
2071991|10157672139253266,2071991,2018-07-30 15:30:01,post,H16L0p9Dp1k,facebook
785723|1998627326856253,785723,2018-07-30 18:47:40,post,Heix4HluG8o,facebook
1902856|1918229348199929,1902856,2018-07-31 17:24:28,post,lKiiKtEcx9Q,facebook
2572694|885420584986830,2572694,2018-08-01 03:00:00,post,2Jb_lpdNRU8,facebook
15593907|1358140084319778,15593907,2018-08-01 08:34:18,post,Jq4LEIO740A,facebook
4200395|1644138362382508,4200395,2018-08-01 12:32:58,post,JCtGqd3HgZQ,facebook
3314040|1773024076084146,3314040,2018-08-02 14:57:35,post,NWxo5W8pJLY,facebook
7101613|826491457559112,7101613,2018-08-02 14:58:19,post,NWxo5W8pJLY,facebook
8490371|1910869429205564,8490371,2018-08-02 18:31:33,post,NWxo5W8pJLY,facebook
3314040|1773382392714981,3314040,2018-08-02 20:04:32,post,NWxo5W8pJLY,facebook
6199032|2070445853218590,6199032,2018-08-03 19:50:32,post,NWxo5W8pJLY,facebook
14538473|1867465113318633,14538473,2018-08-04 00:16:32,post,yFuJlqKIITw,facebook
16557994|712836735726532,16557994,2018-08-04 08:47:00,post,JCtGqd3HgZQ,facebook
4662005|2192719361011441,4662005,2018-08-04 11:47:57,post,usv6FRE1bdg,facebook
5472970|10160712444880346,5472970,2018-08-04 13:00:20,post,EZ3qKG9gnuI,facebook
1953463|1708426152539612,1953463,2018-08-04 13:13:09,post,usv6FRE1bdg,facebook
7645461|282185445922272,7645461,2018-08-04 19:59:28,post,EZ3qKG9gnuI,facebook
2292681|2093903387294630,2292681,2018-08-05 00:02:56,post,EZ3qKG9gnuI,facebook
8480815|249237202369445,8480815,2018-08-06 19:58:49,post,qtHY1ZoUdWU,facebook
11064856|1984517728277823,11064856,2018-08-08 06:38:02,post,amtWcEq1XHQ,facebook
8998580|1647612552013724,8998580,2018-08-08 09:13:34,post,b8bIupYSZeU,facebook
548542|1780746742024374,548542,2018-08-08 09:23:44,post,MIn6GjsHlIE,facebook
548542|1787986771300371,548542,2018-08-12 14:04:38,post,oY4e1wyu7rw,facebook
12534652|2014715861907340,12534652,2018-08-12 14:08:19,post,wV75b-j2vIQ,facebook
548542|1788032664629115,548542,2018-08-12 14:35:05,post,Ml5YUG-Tkh8,facebook
41738|10161032620435727,41738,2018-08-12 18:02:34,post,oY4e1wyu7rw,facebook
5761175|309463683122532,5761175,2018-08-12 20:04:36,post,JCtGqd3HgZQ,facebook
6378726|1831711166898665,6378726,2018-08-13 13:20:47,post,oY4e1wyu7rw,facebook
1432859|2322871577738132,1432859,2018-08-14 01:31:37,post,oY4e1wyu7rw,facebook
14930099|2132670057007408,14930099,2018-08-14 01:32:31,post,oY4e1wyu7rw,facebook
9000686|1888840824750946,9000686,2018-08-14 08:13:36,post,oY4e1wyu7rw,facebook
3050393|1171551852996137,3050393,2018-08-17 04:55:41,post,NWxo5W8pJLY,facebook
8113556|1635935533199610,8113556,2018-08-17 20:20:48,post,SvjTeuSKTW0,facebook
548542|606493556412383,548542,2018-08-18 19:35:49,post,IQPs2mOhlB4,facebook
8996186|705600636447001,8996186,2018-08-20 16:29:12,post,JtMNpnVuExM,facebook
8522601|281360425795586,8522601,2018-08-21 04:59:38,post,aCNiog385Z0,facebook
12206586|1864783976924295,12206586,2018-08-23 03:19:46,post,aCNiog385Z0,facebook
6876688|514518812293770,6876688,2018-08-23 07:46:25,post,aCNiog385Z0,facebook
10342985|10155370926686082,10342985,2018-08-23 11:00:02,post,qT6IagQ7xos,facebook
8524943|2077984202462711,8524943,2018-08-23 23:54:52,post,aCNiog385Z0,facebook
19211420|1083298185160327,19211420,2018-08-26 23:11:07,post,IVJGvd59Stc,facebook
7646502|1807354236044779,7646502,2018-08-27 01:10:21,post,IVJGvd59Stc,facebook
7848825|245747506086932,7848825,2018-08-27 12:24:51,post,qu81C4J5Wmc,facebook
8998198|2156924427965712,8998198,2018-08-27 12:30:05,post,3vNwe7yKbwo,facebook
1966996|1924249827880973,1966996,2018-08-27 12:32:26,post,3vNwe7yKbwo,facebook
8551931|1807553302692865,8551931,2018-08-27 12:34:48,post,3vNwe7yKbwo,facebook
8137173|2435846573101433,8137173,2018-08-27 12:36:57,post,3vNwe7yKbwo,facebook
7639605|2033535960030125,7639605,2018-08-27 12:37:32,post,3vNwe7yKbwo,facebook
8112657|1868083403227591,8112657,2018-08-27 12:38:40,post,3vNwe7yKbwo,facebook
8526179|1459088134235757,8526179,2018-08-27 12:49:19,post,3vNwe7yKbwo,facebook
7301744|616487658748393,7301744,2018-08-27 13:24:31,post,IVJGvd59Stc,facebook
8994068|230199840996321,8994068,2018-08-27 15:21:18,post,vPRagJKxED4,facebook
8523286|2108619705879926,8523286,2018-08-27 18:01:57,post,qu81C4J5Wmc,facebook
12436762|545525249215683,12436762,2018-08-27 19:46:55,post,qu81C4J5Wmc,facebook
12436762|545528495882025,12436762,2018-08-27 19:56:03,post,IVJGvd59Stc,facebook
8993327|2148001948751821,8993327,2018-08-27 23:01:51,post,qu81C4J5Wmc,facebook
7652333|1496718750472288,7652333,2018-08-27 23:01:57,post,qu81C4J5Wmc,facebook
8523286|2109689372439626,8523286,2018-08-28 02:42:23,post,qu81C4J5Wmc,facebook
2292681|2134415846576717,2292681,2018-08-28 02:47:17,post,qu81C4J5Wmc,facebook
7266144|1344905632307166,7266144,2018-08-28 19:51:30,post,qu81C4J5Wmc,facebook
8994979|752619461797182,8994979,2018-08-28 20:53:40,post,qu81C4J5Wmc,facebook
12914018|2043296315690888,12914018,2018-08-29 01:35:55,post,qu81C4J5Wmc,facebook
3865318|10156744008721942,3865318,2018-08-29 18:02:09,post,_h_e19jkeFE,facebook
548542|722998371381215,548542,2018-08-29 20:05:09,post,1gtUh_XDAjw,facebook
7826036|510548182690604,7826036,2018-08-30 12:39:32,post,Hc5RuD0KBWk,facebook
8776665|899073840290494,8776665,2018-08-30 18:41:57,post,DCu8mNC1JyE,facebook
9000570|1129130283907024,9000570,2018-08-31 01:07:34,post,7edMjIwLg14,facebook
8550318|1916297898459263,8550318,2018-08-31 04:30:30,post,7edMjIwLg14,facebook
8941588|1692131257562771,8941588,2018-08-31 06:14:05,post,_h_e19jkeFE,facebook
1626538|699884907019675,1626538,2018-08-31 06:14:22,post,_h_e19jkeFE,facebook
12914282|1060064094174076,12914282,2018-09-01 06:36:43,post,lC7ZxdFzdzQ,facebook
5733139|342463286154770,5733139,2018-09-01 13:48:07,post,7edMjIwLg14,facebook
548542|251989948789441,548542,2018-09-03 07:47:47,post,5zF6mrK9KJU,facebook
548576|479137885921079,548576,2018-09-03 11:23:07,post,wzqepx4eT94,facebook
1627316|2327760907285961,1627316,2018-09-04 15:05:00,post,amtWcEq1XHQ,facebook
1432859|2369927726365850,1432859,2018-09-06 13:14:40,post,oY4e1wyu7rw,facebook
12496825|1384092278360233,12496825,2018-09-06 14:31:34,post,sjp7c_6xjqs,facebook
16620097|1401541436643676,16620097,2018-09-06 16:19:45,post,oY4e1wyu7rw,facebook
8117715|1880154642051842,8117715,2018-09-06 20:20:06,post,oY4e1wyu7rw,facebook
1626538|703523366655829,1626538,2018-09-07 04:21:23,post,oY4e1wyu7rw,facebook
8997990|2279366772297858,8997990,2018-09-07 23:40:46,post,jZEC6xfBcPM,facebook
7645461|313350012805815,7645461,2018-09-08 03:20:57,post,jZEC6xfBcPM,facebook
8523286|2128497267225503,8523286,2018-09-08 13:00:37,post,jZEC6xfBcPM,facebook
8558490|1853817391380806,8558490,2018-09-09 02:32:51,post,jZEC6xfBcPM,facebook
548542|1828336713932043,548542,2018-09-09 07:37:12,post,bpiOB5ZCcAA,facebook
881741|10151116645119957,881741,2018-09-09 17:35:06,post,bpiOB5ZCcAA,facebook
3195353|661704614202862,3195353,2018-09-09 18:03:52,post,bpiOB5ZCcAA,facebook
7889609|1960367667598164,7889609,2018-09-09 19:34:53,post,bpiOB5ZCcAA,facebook
19211420|1090922337731245,19211420,2018-09-09 19:58:00,post,BbxB9TdtxBY,facebook
7824667|821892637980999,7824667,2018-09-10 16:08:52,post,jZEC6xfBcPM,facebook
2832469|2350972048253933,2832469,2018-09-10 16:42:18,post,jZEC6xfBcPM,facebook
11732910|1994258290612608,11732910,2018-09-10 22:46:38,post,jZEC6xfBcPM,facebook
3105865|1120819474750895,3105865,2018-09-11 19:32:23,post,jZEC6xfBcPM,facebook
9902835|2443708505673529,9902835,2018-09-12 08:04:38,post,jZEC6xfBcPM,facebook
4139969|2280094272020584,4139969,2018-09-12 15:25:10,post,X27B0yuazGo,facebook
4139969|2280146442015367,4139969,2018-09-12 16:21:46,post,3vNwe7yKbwo,facebook
12852084|2184096581640656,12852084,2018-09-12 16:44:56,post,vPRagJKxED4,facebook
8523286|2136216976453532,8523286,2018-09-13 03:38:49,post,N7kr5ddCuuY,facebook
8523286|2136207216454508,8523286,2018-09-13 03:38:52,post,RkJ6N97cRLs,facebook
9000686|1908305722804456,9000686,2018-09-13 07:44:15,post,CV9eHuJz-WQ,facebook
9000686|1908305749471120,9000686,2018-09-13 07:44:24,post,CV9eHuJz-WQ,facebook
2628838|1974654159309548,2628838,2018-09-13 11:53:46,post,RkJ6N97cRLs,facebook
7266144|1355290237935372,7266144,2018-09-13 12:57:00,post,RkJ6N97cRLs,facebook
2748829|1995656790725375,2748829,2018-09-14 03:04:57,post,UlONZ01SV5w,facebook
8496883|2080803298897948,8496883,2018-09-14 03:05:23,post,UlONZ01SV5w,facebook
6154209|738145676526415,6154209,2018-09-14 03:05:54,post,UlONZ01SV5w,facebook
8995170|1119463038218982,8995170,2018-09-14 06:52:48,post,jZEC6xfBcPM,facebook
8993151|1864146727008501,8993151,2018-09-14 08:01:19,post,jZEC6xfBcPM,facebook
7870183|2140398276173558,7870183,2018-09-14 12:30:02,post,X27B0yuazGo,facebook
8558490|1859683810794164,8558490,2018-09-14 15:17:35,post,jZEC6xfBcPM,facebook
8523286|2141602012581695,8523286,2018-09-16 06:41:52,post,2FUpbZXaN9w,facebook
8995214|10157777554739746,8995214,2018-09-16 06:42:28,post,2FUpbZXaN9w,facebook
16558503|1587323778040372,16558503,2018-09-16 07:30:14,post,8ypVX_8jqms,facebook
8999921|525180661267222,8999921,2018-09-16 11:12:14,post,2FUpbZXaN9w,facebook
548542|1060331287486400,548542,2018-09-16 15:29:53,post,aprbGp3Ov_E,facebook
9752766|2705609406131680,9752766,2018-09-16 16:49:51,post,mrtY8XKp2Ng,facebook
8296544|1075519525944552,8296544,2018-09-16 18:55:16,post,mrtY8XKp2Ng,facebook
8114094|10156008470271886,8114094,2018-09-16 19:00:53,post,mrtY8XKp2Ng,facebook
8525793|567444837043925,8525793,2018-09-16 19:01:06,post,mrtY8XKp2Ng,facebook
13181188|824198251304740,13181188,2018-09-16 20:01:47,post,2FUpbZXaN9w,facebook
1798686|2117876321806160,1798686,2018-09-16 20:36:55,post,2FUpbZXaN9w,facebook
5359137|709632062719427,5359137,2018-09-16 21:09:39,post,2FUpbZXaN9w,facebook
6507330|1880455925373630,6507330,2018-09-17 00:05:42,post,2FUpbZXaN9w,facebook
19211420|1094769524013193,19211420,2018-09-17 00:37:02,post,mrtY8XKp2Ng,facebook
665749|1809416529175326,665749,2018-09-17 02:08:55,post,mrtY8XKp2Ng,facebook
8525793|567853193669756,8525793,2018-09-17 09:05:00,post,RkJ6N97cRLs,facebook
7646502|1831487113631491,7646502,2018-09-17 09:05:49,post,RkJ6N97cRLs,facebook
7848825|252154492112900,7848825,2018-09-17 09:53:44,post,RkJ6N97cRLs,facebook
8551546|1604902319614390,8551546,2018-09-17 15:50:14,post,mrtY8XKp2Ng,facebook
6876640|717669661946793,6876640,2018-09-17 17:20:55,post,mrtY8XKp2Ng,facebook
8994979|762931670765961,8994979,2018-09-17 17:21:00,post,mrtY8XKp2Ng,facebook
8550261|2095360207162212,8550261,2018-09-17 17:21:02,post,mrtY8XKp2Ng,facebook
7845763|2147116852193568,7845763,2018-09-17 17:21:03,post,mrtY8XKp2Ng,facebook
8550474|242969029655102,8550474,2018-09-17 17:21:09,post,mrtY8XKp2Ng,facebook
7849332|2067738786603642,7849332,2018-09-17 17:21:15,post,mrtY8XKp2Ng,facebook
7656757|1902451359849111,7656757,2018-09-17 17:21:19,post,mrtY8XKp2Ng,facebook
7842553|2161822147404465,7842553,2018-09-17 17:21:21,post,mrtY8XKp2Ng,facebook
8936428|10155542016990966,8936428,2018-09-17 18:21:13,post,2FUpbZXaN9w,facebook
8997590|720074928338513,8997590,2018-09-17 18:44:14,post,mrtY8XKp2Ng,facebook
8994979|762962917429503,8994979,2018-09-17 18:44:27,post,mrtY8XKp2Ng,facebook
8701520|920239998186368,8701520,2018-09-17 18:44:34,post,mrtY8XKp2Ng,facebook
7655907|10155731690656127,7655907,2018-09-17 18:45:50,post,mrtY8XKp2Ng,facebook
7340087|542092882892538,7340087,2018-09-17 18:47:58,post,mrtY8XKp2Ng,facebook
8524943|2091291014465363,8524943,2018-09-17 19:12:05,post,XAIH4i_X3lM,facebook
11383328|2155867471154047,11383328,2018-09-17 19:43:05,post,XAIH4i_X3lM,facebook
11471761|1689389477836359,11471761,2018-09-17 23:09:52,post,2FUpbZXaN9w,facebook
19363743|1382111118558511,19363743,2018-09-18 04:12:37,post,XAIH4i_X3lM,facebook
548542|547025075728374,548542,2018-09-18 13:02:23,post,NUjQuKgR9pE,facebook
548576|690134274680690,548576,2018-09-18 13:52:35,post,a7OQzsYHICM,facebook
5373202|1921404154639650,5373202,2018-09-18 23:22:05,post,2FUpbZXaN9w,facebook
5253563|1929771717331046,5253563,2018-09-19 07:28:44,post,2FUpbZXaN9w,facebook
6384242|1863318893705258,6384242,2018-09-19 09:39:36,post,2FUpbZXaN9w,facebook
17195402|541425959643347,17195402,2018-09-19 19:38:29,post,XAIH4i_X3lM,facebook
12033075|909253332593618,12033075,2018-09-20 20:43:41,post,8LnVHw96jFs,facebook
2871157|1809127002534460,2871157,2018-09-21 18:21:36,post,HkHb0E3I80I,facebook
19211420|1097964110360401,19211420,2018-09-22 21:08:20,post,2m_05y1gnlU,facebook
548542|1845078655591182,548542,2018-09-23 16:12:48,post,pi-byWhJ1M4,facebook
8994729|1980555145315887,8994729,2018-09-24 15:06:05,post,b8bIupYSZeU,facebook
8994729|1980556171982451,8994729,2018-09-24 15:06:44,post,Jq4LEIO740A,facebook
8994729|1980557151982353,8994729,2018-09-24 15:07:15,post,Rf5e8OCyKZU,facebook
8994729|1980565955314806,8994729,2018-09-24 15:15:27,post,0nm1GUG90qg,facebook
14780077|2345027222179707,14780077,2018-09-24 17:28:48,post,8LnVHw96jFs,facebook
8525551|2436712223011216,8525551,2018-09-25 02:43:48,post,DCu8mNC1JyE,facebook
7853286|2362721183744980,7853286,2018-09-25 02:46:02,post,DCu8mNC1JyE,facebook
8995620|639013906495671,8995620,2018-09-25 10:44:03,post,DCu8mNC1JyE,facebook
548542|310456896352136,548542,2018-09-25 17:18:48,post,-hYQshfq510,facebook
7754145|434633150274321,7754145,2018-09-25 18:52:58,post,-hYQshfq510,facebook
12921861|2258976297450195,12921861,2018-09-26 00:19:41,post,2FUpbZXaN9w,facebook
548542|270700603771926,548542,2018-09-26 16:15:39,post,Lh3cIph9TQ8,facebook
10129027|1837092429659871,10129027,2018-09-26 20:45:56,post,2FUpbZXaN9w,facebook
8994910|2201533113252481,8994910,2018-09-26 20:53:02,post,2FUpbZXaN9w,facebook
7858186|2208490062773102,7858186,2018-09-27 03:17:20,post,b8bIupYSZeU,facebook
7646820|10156778083338179,7646820,2018-09-27 11:41:33,post,2FUpbZXaN9w,facebook
8995892|1040955166088488,8995892,2018-09-27 15:29:01,post,qT6IagQ7xos,facebook
13181172|1767761046656415,13181172,2018-09-27 15:37:04,post,qT6IagQ7xos,facebook
547201|2187664477912443,547201,2018-09-30 06:31:50,post,MfGUUJqa1YQ,facebook
5253563|1934572193517665,5253563,2018-09-30 18:51:18,post,SvjTeuSKTW0,facebook
2292687|1900560900031887,2292687,2018-10-03 10:15:20,post,hnY2hlo0x_M,facebook
8993935|289451551664180,8993935,2018-10-06 16:25:30,post,59yCfRVPCGA,facebook
548542|258907331496626,548542,2018-10-07 06:57:29,post,ft9KE_T7IPc,facebook
4099919|10155795771997967,4099919,2018-10-08 07:15:28,post,SgGNzj6rKqI,facebook
19206191|2088642171154190,19206191,2018-10-09 15:14:10,post,WPGG3P14WWk,facebook
11278789|2042129175845408,11278789,2018-10-09 17:19:43,post,WPGG3P14WWk,facebook
11277013|1087727958059922,11277013,2018-10-10 08:28:57,post,WPGG3P14WWk,facebook
11279046|2136947706624740,11279046,2018-10-10 08:29:02,post,WPGG3P14WWk,facebook
11275353|1907366696017049,11275353,2018-10-10 08:29:24,post,WPGG3P14WWk,facebook
11277054|270386590283009,11277054,2018-10-10 08:29:30,post,WPGG3P14WWk,facebook
11276459|2133741679992776,11276459,2018-10-10 08:29:36,post,WPGG3P14WWk,facebook
11275186|931774713678136,11275186,2018-10-10 08:29:50,post,WPGG3P14WWk,facebook
10252467|1702641159864412,10252467,2018-10-10 08:29:54,post,WPGG3P14WWk,facebook
10141328|2440331892674219,10141328,2018-10-10 08:31:12,post,WPGG3P14WWk,facebook
11275587|512345052562109,11275587,2018-10-10 08:32:20,post,WPGG3P14WWk,facebook
11276609|2367556826620232,11276609,2018-10-10 08:32:43,post,WPGG3P14WWk,facebook
2628838|2010611289047168,2628838,2018-10-12 10:26:35,post,TrTYOP2cDAg,facebook
1432859|2437662866259002,1432859,2018-10-13 11:47:54,post,7-SxPcJecKQ,facebook
8523286|2191007980974431,8523286,2018-10-13 11:48:15,post,7-SxPcJecKQ,facebook
10121216|1894533663917300,10121216,2018-10-13 12:23:19,post,Xq2fwjST6co,facebook
14197374|2207515956187685,14197374,2018-10-13 18:13:00,post,3wj4ncIEDxw,facebook
638107|1375199179282027,638107,2018-10-14 09:45:09,post,2GYNmLYlzKs,facebook
7650248|10155544039471459,7650248,2018-10-14 09:52:16,post,7-SxPcJecKQ,facebook
8998580|1731211436987168,8998580,2018-10-14 10:09:24,post,7-SxPcJecKQ,facebook
548544|1976652579057653,548544,2018-10-14 11:50:36,post,2GYNmLYlzKs,facebook
638107|1375296835938928,638107,2018-10-14 13:24:28,post,2fvmKoep3TU,facebook
8112657|1928822903820307,8112657,2018-10-14 20:52:46,post,7-SxPcJecKQ,facebook
8112657|1928835963819001,8112657,2018-10-14 21:07:14,post,7-SxPcJecKQ,facebook
638107|1375930075875604,638107,2018-10-15 11:21:47,post,Eq6_q8VtuDY,facebook
8843875|2295587457182365,8843875,2018-10-15 18:42:23,post,7-SxPcJecKQ,facebook
8996186|736532006687197,8996186,2018-10-15 20:25:18,post,bp3bhzp_fm0,facebook
548576|1988495374784965,548576,2018-10-16 05:32:47,post,NdrU7z74WoY,facebook
5359137|724095344606432,5359137,2018-10-16 14:27:07,post,7-SxPcJecKQ,facebook
17909357|1565493473596050,17909357,2018-10-16 16:58:16,post,qT6IagQ7xos,facebook
11826668|1944861839152960,11826668,2018-10-16 17:31:06,post,UaVsXee_cqU,facebook
2773179|325487678032138,2773179,2018-10-18 15:11:32,post,0jkqASjyN6s,facebook
3193471|1148172358683060,3193471,2018-10-18 17:57:42,post,nC2B-FCjp7w,facebook
12436646|2373006602927090,12436646,2018-10-19 14:08:37,post,3vNwe7yKbwo,facebook
3195654|946656712196403,3195654,2018-10-19 19:54:23,post,kM0s4G2Mn3M,facebook
6141636|697109773999783,6141636,2018-10-19 20:20:51,post,kM0s4G2Mn3M,facebook
1272911|854917034632369,1272911,2018-10-19 21:27:49,post,kM0s4G2Mn3M,facebook
9000686|1924487367852958,9000686,2018-10-20 11:35:46,post,NdrU7z74WoY,facebook
2924775|1123181311162346,2924775,2018-10-20 17:07:40,post,UxJ4NhvHOb0,facebook
548542|1879375185494862,548542,2018-10-21 07:56:26,post,qIEXSEBTCbk,facebook
548542|1879553345477046,548542,2018-10-21 11:29:59,post,_XmOR6XPm3U,facebook
2292681|2206599846024983,2292681,2018-10-21 23:18:59,post,bp3bhzp_fm0,facebook
548542|1882002731898774,548542,2018-10-23 08:39:29,post,9YTEDjruQEg,facebook
8488958|503841253426787,8488958,2018-10-23 09:15:14,post,bp3bhzp_fm0,facebook
2773179|327279711186268,2773179,2018-10-23 11:58:04,post,5-AsXuURRiM,facebook
8114876|10155581693551556,8114876,2018-10-24 15:15:05,post,e9FN-X7wTns,facebook
10122072|1852217808228977,10122072,2018-10-24 15:16:29,post,e9FN-X7wTns,facebook
8993262|2187265321285008,8993262,2018-10-24 16:15:39,post,e9FN-X7wTns,facebook
7877072|2006139402784449,7877072,2018-10-24 16:47:34,post,e9FN-X7wTns,facebook
8525793|587419668379775,8525793,2018-10-24 16:58:44,post,e9FN-X7wTns,facebook
1626538|727356124272553,1626538,2018-10-24 17:15:14,post,e9FN-X7wTns,facebook
12493033|10156120279403406,12493033,2018-10-24 17:20:43,post,eJRhoL8g0PY,facebook
4949675|1128242700662097,4949675,2018-10-24 17:20:58,post,e9FN-X7wTns,facebook
7867988|2167436889953762,7867988,2018-10-24 18:58:10,post,e9FN-X7wTns,facebook
9755398|345683442845097,9755398,2018-10-24 20:42:08,post,e9FN-X7wTns,facebook
7654308|1937785199624381,7654308,2018-10-24 21:10:25,post,e9FN-X7wTns,facebook
2148909|1974360592653340,2148909,2018-10-24 23:41:43,post,e9FN-X7wTns,facebook
13572530|1555710041197877,13572530,2018-10-25 00:23:58,post,e9FN-X7wTns,facebook
7647744|1151208535032863,7647744,2018-10-25 01:11:38,post,e9FN-X7wTns,facebook
4662005|2247634022186641,4662005,2018-10-25 01:30:25,post,e9FN-X7wTns,facebook
7656559|1898815023504985,7656559,2018-10-25 01:36:21,post,e9FN-X7wTns,facebook
8994032|10155551665660163,8994032,2018-10-25 03:43:49,post,e9FN-X7wTns,facebook
17195173|2241429619262666,17195173,2018-10-25 14:34:16,post,e9FN-X7wTns,facebook
6874922|1942843609134309,6874922,2018-10-25 15:20:35,post,e9FN-X7wTns,facebook
10165100|2447718278603163,10165100,2018-10-25 15:31:33,post,e9FN-X7wTns,facebook
13041255|2001030583307059,13041255,2018-10-26 02:32:09,post,e9FN-X7wTns,facebook
7651529|1924972577550759,7651529,2018-10-26 02:55:49,post,e9FN-X7wTns,facebook
14754864|2441843572516147,14754864,2018-10-26 09:15:22,post,e9FN-X7wTns,facebook
548542|1887321568033557,548542,2018-10-27 09:12:43,post,74th1MP0xNQ,facebook
9000686|1928685704099791,9000686,2018-10-29 18:13:26,post,NQL3rX6xWRg,facebook
7645461|342103363263813,7645461,2018-10-29 21:53:17,post,tAmSpf7uDTU,facebook
2230991|476657482740461,2230991,2018-10-30 19:21:01,post,SNUecbxGLno,facebook
3950240|747011108964720,3950240,2018-11-01 22:38:38,post,OBkn78q_t_Q,facebook
901739|2374812855894637,901739,2018-11-04 17:55:49,post,mrEHz1d2_ag,facebook
901739|2374812855894637,901739,2018-11-04 17:55:49,post,bRsolFRsyRk,facebook
12913946|330663517487118,12913946,2018-11-04 18:56:06,post,zsEEzbkkH00,facebook
10791571|2200969069936344,10791571,2018-11-18 17:45:23,post,c-13_Hjodq4,facebook
8485938|2173259619599720,8485938,2018-11-18 21:16:22,post,c-13_Hjodq4,facebook
10118082|1962024877184692,10118082,2018-11-30 23:19:34,post,LaHBKCUOS3I,facebook
548542|1942200969212283,548542,2018-12-05 20:12:45,post,pDv3uzYt2PQ,facebook
2312774|10156378801152025,2312774,2018-12-05 21:38:51,post,qT6IagQ7xos,facebook
2904736|1748951261875392,2904736,2018-12-06 09:14:42,post,JifBie5ZuuA,facebook
5975033|1098891256952029,5975033,2018-12-12 18:10:09,post,qT6IagQ7xos,facebook
5974445|2199383650309111,5974445,2018-12-12 18:10:18,post,qT6IagQ7xos,facebook
318216|2355966884421914,318216,2018-12-18 18:20:05,post,aZvh47gWfHg,facebook
318216|2356029011082368,318216,2018-12-18 19:20:04,post,OCrY6Q_qZUY,facebook
318216|2356178144400788,318216,2018-12-18 22:05:00,post,YxVBfYQSVUA,facebook
318216|2356242867727649,318216,2018-12-18 23:05:00,post,R_F5kFHJ0fY,facebook
318216|2357382434280359,318216,2018-12-19 17:15:06,post,gbmtPWoyT1o,facebook
